name,type,sub_type,category,latitude,longitude
Sekolah Jenis Kebangsaan (Cina) Sum Min,primary,education,Public School,5.409547,100.331153
Sekolah Jenis Kebangsaan (Cina) Min Sin,primary,education,Public School,5.41564,100.324
Sekolah Jenis Kebangsaan (Cina) Heng Ee,primary,education,Public School,5.4144440000000005,100.32723100000001
PMC - Penang Medical College,tertiary,education,Private College,5.420148,100.307059
Universiti Sains Malaysia (Usm),tertiary,education,Public University,5.414167,100.328758
Sekolah Menengah Kebangsaan Tunku Puan Habsah,secondary,education,Public School,5.4208300000000005,100.30799999999999
Sekolah Kebangsaan Jalan Residensi,primary,education,Public School,5.420711111,100.3108056
Hospital Pulau Pinang,hospital,healthcare,Government,5.42021,100.30957
Sekolah Jenis Kebangsaan (Cina) Hu Yew Seah,primary,education,Public School,5.416697222000001,100.32687779999999
Sekolah Menengah Kebangsaan (P) Methodist,secondary,education,Public School,5.418972222000001,100.32241390000002
Sekolah Kebangsaan Perempuan Methodist,primary,education,Public School,5.419175,100.3215778
KDU Penang University College,tertiary,education,Private University College,5.419725,100.32257800000001
Peace Medical Centre,hospital,healthcare,Private,5.417418,100.325187
Loh Guan Lye Specialists Centre,hospital,healthcare,Private,5.419434,100.317962
Mount Miriam Cancer Hospital,hospital,healthcare,Private,5.4198009,100.3180487
Sekolah Kebangsaan Pykett Methodist,primary,education,Public School,5.420869444,100.3225306
Sekolah Menengah Kebangsaan (P) St George,secondary,education,Public School,5.421886,100.307728
Sekolah Menengah Kebangsaan Guar Perahu,secondary,education,Public School,5.42108,100.46700000000001
