,project_id,latitude,longitude,township,state,area,median_psf,median_price,poi_nearby_education,poi_nearby_transportation,poi_nearby_healthcare,nearest_school,nearest_train_station,nearest_hospital,total_poi_nearby,nearest_poi,transaction_count
2765,17798,5.132098,100.477563,Taman Harapan,Penang,Nibong Tebal,128.5,145000.0,21,1,5,396.09506388659736,858.2116220814831,687.0002645694728,27,396.09506388659736,4
2766,17583,5.166215,100.4893866,Taman Helang Jaya,Penang,Nibong Tebal,131.0,87500.0,15,1,0,393.5098706724157,1429.36418107315,3918.48328603228,16,393.5098706724157,4
2767,17789,5.3145895,100.4816941,Taman Impian ,Penang,Alma,238.0,251500.0,12,0,3,687.4268413760818,3216.606502482593,4929.227499832929,15,687.4268413760818,4
2768,17732,5.322724,100.448152,Taman Juru Jaya (Business Park),Penang,Juru,161.0,400000.0,12,0,2,788.2640617825588,4400.210578095394,3819.0496237004572,14,788.2640617825588,3
2769,17821,5.3583797,100.4570234,Taman Kekwa,Penang,Bukit Mertajam,192.0,250000.0,28,1,7,261.8209232090197,351.36642926548853,856.1427256839755,36,261.8209232090197,3
2770,28677,5.3454624,100.4704482,Taman Kuang Indah,Penang,Bukit Mertajam,355.0,563165.5,23,1,4,378.6146722968687,2165.487136532714,1299.492502880507,28,378.6146722968687,4
2771,17841,5.4340094,100.3786244,Taman Lian Hup,Penang,Bagan Jermal (Kampung Bagan Jermal),136.0,315000.0,19,0,3,275.164453468966,6010.873285789939,2733.391756413036,22,275.164453468966,4
2772,17602,5.3626385,100.4474094,Taman Makok,Penang,Bukit Mertajam,257.5,470000.0,23,2,6,375.58499153302694,1260.445031523798,611.4851472738,31,375.58499153302694,4
2773,17741,5.348793,100.439456,Taman Manis,Penang,Bukit Mertajam,211.0,350000.0,20,2,4,503.7563218100649,2527.399970750589,1204.3546644521289,26,503.7563218100649,4
2774,12609,5.395020008,100.3150024,Taman Meranti,Penang,Jelutong,486.0,340000.0,66,0,9,307.5268079158956,6609.666128835495,1210.7227481214456,75,307.5268079158956,3
2775,17769,5.1773197,100.4830994,Taman Merbah,Penang,Nibong Tebal,130.0,200000.0,14,1,1,916.7080822685766,1080.0282525541052,4823.568766677271,16,916.7080822685766,4
2776,17733,5.270407,100.436705,Taman Mutiara Tanjung (Bandar Batu Kawan),Penang,Batu Kawan,117.5,115000.0,5,0,2,376.93791386415154,4943.8311007752545,8844.200716346115,7,376.93791386415154,4
2777,17703,5.389149,100.4163139,Taman Naluri,Penang,Permatang Pauh,364.0,435000.0,16,1,6,562.8828054079976,2848.744082619225,1238.9373823319968,23,562.8828054079976,4
2778,17928,5.1782396,100.488633,Taman Pancur Permai,Penang,Nibong Tebal,39.0,233334.0,16,1,0,1246.6098728673242,1599.0198955407657,4558.523615854753,17,1246.6098728673242,3
2779,16467,5.3984853,100.3221824,Taman Pantai Tanjung,Penang,Jelutong,267.5,184000.0,72,1,11,230.3953773149179,5963.361362644168,1984.7915177745067,84,230.3953773149179,4
2780,25904,5.167191,100.483893,Taman Permai,Penang,Nibong Tebal,620.0,772500.0,14,1,0,233.810544950836,816.164458485649,3975.413777540498,15,233.810544950836,4
2781,17688,5.314075,100.440724,Taman Pinang,Penang,Juru,145.0,160000.0,8,0,2,619.7467551599045,5246.084570668474,4810.828712555751,10,619.7467551599045,4
2782,17794,5.4369,100.401063,Taman Puyu,Penang,Bagan Lalang,213.0,327500.0,17,0,3,951.6270700592107,7035.021606342234,2806.185732342396,20,951.6270700592107,4
2783,17793,5.3299724,100.4821369,Taman Selesa (Alma),Penang,Alma,284.5,340000.0,19,0,2,465.16805955828625,4313.204986668909,3383.616997824451,21,465.16805955828625,4
2784,17527,5.3551773,100.4745785,"Taman Sentosa, Bukit Mertajam",Penang,Bukit Mertajam,126.0,165000.0,26,1,4,641.323744245546,1879.950953845002,801.3967160534961,31,641.323744245546,4
2785,17948,5.359351,100.299905,"Taman Sentosa, Gelugor",Penang,Gelugor,398.0,1548000.0,15,0,1,1004.1992508780919,8386.518738732162,3612.496880444414,16,1004.1992508780919,4
2786,17367,5.4261995,100.3980921,Taman Sentral Park,Penang,Butterworth,487.0,607500.0,20,0,5,696.0406350856762,5833.903004711308,1970.8475971788996,25,696.0406350856762,4
2787,24021,0.0,0.0,Taman Seri Ipil,Penang,Nibong Tebal,196.0,332500.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,4
2788,26023,5.4551,100.440164,Taman Seri Merbau,Penang,Kepala Batas,290.0,535000.0,7,0,1,1108.3750425030057,7048.11835451814,5681.689824726609,8,1108.3750425030057,4
2789,17630,5.345175,100.295489,"Taman Sri Bunga, Lengkok Nipah",Penang,Sungai Dua (Island),480.5,447500.0,14,0,1,168.06882420689593,9385.28854209493,3041.72145217064,15,168.06882420689593,4
2790,17850,5.1721116,100.4751531,Taman Sri Maju,Penang,Nibong Tebal,79.0,227500.0,15,1,1,303.46442655112054,332.79419365464264,4617.769183771803,17,303.46442655112054,4
2791,17659,5.349286,100.475801,Taman Sri Tenang,Penang,Alma,224.5,297500.0,24,1,3,532.4051497384798,2303.642265916203,1239.7375532417284,28,532.4051497384798,4
2792,13101,5.320360184,100.2870026,Taman Sri Tunas,Penang,Bayan Baru,471.5,660000.0,14,0,4,337.38258570053836,11564.023295844765,525.3743410691955,18,337.38258570053836,4
2793,18034,5.3380285,100.3037932,Taman Sungai Nibong,Penang,Sungai Nibong,710.0,925000.0,9,0,0,420.45958426334585,8937.65926766044,3032.3704033772797,9,420.45958426334585,3
2794,17491,5.2772629,100.4579128,Taman Tambun Permai (Casa Permai),Penang,Bukit Tambun,276.0,470000.0,8,1,1,957.9666774416071,2476.9497903761526,7834.587950334445,10,957.9666774416071,4
2795,13373,5.36259985,100.3160019,The Light Point,Penang,Gelugor,812.0,1840000.0,12,0,1,481.8181633939882,6573.434540146884,3454.973374475125,13,481.8181633939882,4
2796,13507,5.459818,100.288106,Tiara View,Penang,Tanjung Bungah,421.0,371500.0,12,0,0,583.9682259223231,12879.794568232943,3397.389521608999,12,583.9682259223231,4
2797,23972,5.336584,100.279444,Vista Jambul,Penang,Relau,476.0,1475000.0,16,0,4,606.7670876521049,11397.712544768307,1747.3037193627997,20,606.7670876521049,4
2798,24411,5.355963,100.451594,79 Residence,Penang,Bukit Mertajam,300.0,465000.0,27,1,7,85.46066198862913,968.3801354439661,597.5204831367176,35,85.46066198862913,3
2799,8597,5.403439999,100.3180008,86 Avenue Residences,Penang,Sungai Pinang,615.0,652000.0,77,1,11,146.32151534430352,6596.28016414231,1401.262031453406,89,146.32151534430352,3
2800,8734,5.320040226,100.2720032,Ara Mas,Penang,Sungai Ara,477.0,334000.0,14,1,4,159.99181757513358,12982.614391719506,645.8841927453367,19,159.99181757513358,3
2801,14014,5.457084,100.208249,Aseania Court,Penang,Teluk Bahang,233.0,193000.0,3,0,0,810.221191595609,20123.388787806507,10904.537195135768,3,810.221191595609,3
2802,8806,5.340769768,100.2890015,Ayu Heights,Penang,Bukit Jambul,424.0,475000.0,13,0,3,891.8649736823717,10241.980272323433,2303.580199215162,16,891.8649736823717,3
2803,17748,5.406063,100.319785,BB Flat,Penang,Sungai Pinang,321.0,218000.0,81,1,11,450.8826346409445,6537.6433965718525,1287.2534237261677,93,450.8826346409445,3
2804,8917,5.4254095,100.3896838,Bliss Place Apartment,Penang,Butterworth,361.0,330000.0,21,0,5,362.9585981562175,5364.381632261942,1700.348738829072,26,362.9585981562175,3
2805,9019,5.407139778,100.288002,Boundary Court,Penang,Ayer Itam,408.0,290000.0,43,0,7,279.25827276102336,9858.067739596483,1805.5231849951183,50,279.25827276102336,3
2806,14095,5.470628,100.244451,By The Sea,Penang,Batu Ferringhi,1663.0,1880000.0,3,0,1,561.187408464078,17394.457079320637,7755.810403769058,4,561.187408464078,3
2807,27959,5.4585952,100.2934045,Casa Lagenda Mutiara,Penang,Tanjung Bungah,969.0,1690000.0,17,0,0,92.84025288650577,12363.319147578424,3012.8176064696863,17,92.84025288650577,3
2808,17589,5.39757,100.316954,Celesta Garden,Penang,Jelutong,1151.0,1635000.0,68,0,11,297.5268825807953,6479.564552527582,1414.2416310004148,79,297.5268825807953,3
2809,17960,5.404859,100.331564,Cluster PDC (Gat Lebuh Macallum),Penang,Georgetown,422.0,330000.0,60,1,8,280.88534527501446,5326.991998600325,1558.3076679757658,69,280.88534527501446,3
2810,12712,5.344631,100.307239,Cordelia @ Taman Pantai Indah,Penang,Sungai Nibong,1014.0,1998000.0,13,0,0,1087.7115423665498,8243.231493333811,3799.351696028577,13,1087.7115423665498,3
2811,14143,5.456399918,100.3050003,Costa Villa,Penang,Tanjung Tokong,551.0,520000.0,20,0,2,218.3864958381212,11302.590792206585,2546.1820240409374,22,218.3864958381212,3
2812,13860,5.291289,100.250772,D'Zone Condominium @ Desaria,Penang,Bayan Lepas,381.0,590000.0,13,1,3,722.9601375451851,16699.95985613447,3347.6372854032934,17,722.9601375451851,3
2813,9437,5.413579941,100.3059998,Desa Acacia,Penang,Georgetown,440.0,880000.0,82,0,13,335.0634628816226,8275.741064591486,640.2868909155376,95,335.0634628816226,3
2814,17509,5.397273,100.317631,Desa Jelutong,Penang,Jelutong,493.0,350000.0,68,0,11,277.1385303709477,6398.140232336854,1492.834773799451,79,277.1385303709477,3
2815,12539,5.340380192,100.2939987,Taman Lip Sin,Penang,Sungai Dua (Island),401.0,270000.0,12,0,2,554.6611399380242,9762.258027635697,2499.7085183543145,14,554.6611399380242,50
2816,13344,5.331449986,100.276001,The Golden Triangle,Penang,Relau,432.0,505000.0,17,0,4,240.54517843850272,11988.154236236263,1346.412559163902,21,240.54517843850272,53
2817,9486,5.400859833,100.2900009,Desa Mawar,Penang,Ayer Itam,223.0,120000.0,47,0,6,126.86041606798918,9454.179654349911,1521.2399423049615,53,126.86041606798918,49
2818,10626,5.387390137,100.3170013,Mutiara Heights,Penang,Jelutong,374.0,290000.0,50,0,4,360.4738089615368,6229.5752014260115,1453.961209858266,54,360.4738089615368,48
2819,12080,5.335820198,100.288002,Taman Bukit Jambul,Penang,Bukit Jambul,286.0,245000.0,16,0,3,691.2330539727922,10583.609329113347,1751.1566396956675,19,691.2330539727922,51
2820,17341,5.1760414,100.4910984,Taman Bukit Panchor,Penang,Nibong Tebal,150.0,180000.0,17,1,0,1121.7009555702446,1714.3979019134588,4748.383209584132,18,1121.7009555702446,51
2821,16422,5.191982,100.495327,Taman Jawi Jaya,Penang,Sungai Jawi,75.0,37000.0,11,0,3,524.555423004129,3193.386459351,2942.8526040182255,14,524.555423004129,9
2822,10363,5.454629898,100.310997,Marinox Sky Villas,Penang,Tanjung Tokong,668.0,1020000.0,14,0,2,615.4338414188169,10721.228462612675,2479.726317381467,16,615.4338414188169,50
2823,17372,5.1663514,100.4879612,Taman Seri Saujana,Penang,Nibong Tebal,67.5,128400.0,15,1,0,240.46682248213855,1273.4818497631206,3911.150679266385,16,240.46682248213855,40
2824,13639,5.378506,100.313767,Vertiq,Penang,Gelugor,729.0,875000.0,30,0,4,954.9674995512403,6535.932402039595,1775.9404470244965,34,954.9674995512403,43
2825,15543,5.293707,100.2595005,Desa Kolam Ikan Flat,Penang,Bayan Lepas,251.0,170000.0,15,1,3,282.1497279469951,15763.774076258445,2679.328309434368,19,282.1497279469951,3
2826,17932,5.453945,100.309353,Desiran Tanjong Fasa,Penang,Tanjung Tokong,821.0,1550000.0,14,0,2,571.3202512429482,10780.809102016066,2353.850129577832,16,571.3202512429482,3
2827,9600,5.38684988,100.2720032,Emerald Heights,Penang,Ayer Itam,391.0,1490000.0,10,0,2,1039.5548143756048,11188.464379031464,3651.9290898747004,12,1039.5548143756048,3
2828,9603,5.291550159,100.2519989,Emerald Park ,Penang,Bayan lepas,410.0,800000.0,13,1,3,584.6584973952899,16573.024647861435,3250.6990934242162,17,584.6584973952899,3
2829,17538,5.471754,100.276873,Ferringhi Heights,Penang,Batu Ferringhi,673.0,2000000.0,12,0,0,1120.880395049037,14691.305711526913,5183.167088873084,12,1120.880395049037,3
2830,11715,5.4055326,100.3211863,Flat Jalan Patani,Penang,Sungai Pinang,352.0,250000.0,81,1,11,369.40571074976117,6372.4151681465055,1387.1088489538777,93,369.40571074976117,3
2831,9757,5.46600008,100.2789993,Grand Ocean,Penang,Tanjung Bungah,567.0,598000.0,11,0,0,462.60631379418885,14084.535714466494,4530.418927310958,11,462.60631379418885,3
2832,17811,5.4015314,100.30617,Halaman Free School,Penang,Jelutong,422.0,1780000.0,73,0,11,241.52149783301329,7751.34973161812,302.22738621926914,84,241.52149783301329,3
2833,9808,5.432010174,100.3089981,Halaman Pulau Tikus,Penang,Pulau Tikus,714.0,615000.0,50,0,10,127.23693985938814,9109.511739326605,423.45394601083024,60,127.23693985938814,3
2834,9809,5.359330177,100.2979965,Halaman Sentosa,Penang,Gelugor,473.0,550000.0,15,0,1,1082.360319973421,8590.87696250821,3651.2286185606013,16,1082.360319973421,3
2835,9850,5.462649822,100.3000031,Horizon Tower,Penang,Tanjung Tokong,382.0,1480000.0,14,0,0,242.19640013597342,12187.168310296605,3260.4820044927405,14,242.19640013597342,3
2836,27921,5.4056915,100.293653,Jalan Air Itam,Penang,Ayer Itam,492.0,380000.0,58,0,8,281.1317947344493,9212.839458087197,1159.7581892174942,66,281.1317947344493,3
2837,28659,0.0,0.0,Jalan Veerapan,Penang,,82.0,270000.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,3
2838,9990,5.436389923,100.3040009,Jermal Jaya,Penang,Persiaran Gurney,649.0,580000.0,36,0,9,260.69147868014886,9844.80901477686,330.73244311513713,45,260.69147868014886,3
2839,17804,5.315114,100.440282,Kampung Baru Juru,Penang,Juru,69.0,275000.0,9,0,2,640.1971233717526,5354.492973502987,4703.678487111488,11,640.1971233717526,3
2840,18035,5.4098081,100.3722757,Kampung Benggali,Penang,Butterworth,100.0,240000.0,24,1,2,457.7030604570088,3299.234702284637,1534.6578110453838,27,457.7030604570088,3
2841,10055,5.407839775,100.2929993,Kastella Court,Penang,Ayer Itam,366.0,252000.0,57,0,8,301.19067808807625,9357.279061217569,1316.6732638955316,65,301.19067808807625,3
2842,10111,5.345769882,100.4680023,Kensington Residence,Penang,Bukit Mertajam,270.0,630000.0,23,1,4,439.9168907498453,1984.6958740373286,1226.0105068880637,28,439.9168907498453,3
2843,10197,5.331431,100.29935,Krystal Idaman,Penang,Sungai Nibong,289.0,165000.0,10,0,2,584.244414954351,9744.254334559491,2210.1709285614065,12,584.244414954351,3
2844,10292,5.45498991,100.3059998,Leisure Bay,Penang,Tanjung Tokong,422.0,520000.0,19,0,2,406.312233198288,11112.474851290166,2399.3688865346076,21,406.312233198288,3
2845,10305,5.420629,100.319309,Logan Ville,Penang,Georgetown,714.0,638000.0,78,1,12,198.03439890333541,7433.003356897112,167.01626830620856,91,167.01626830620856,3
2846,17728,5.4586704,100.2886435,Medan Lembah Permai,Penang,Tanjung Bungah,538.0,1100000.0,15,0,0,491.0263756702294,12749.5402191705,3257.8928609776844,15,491.0263756702294,3
2847,28752,5.4344395,100.3086618,Medan Maktab,Penang,Georgetown,886.0,1275000.0,44,0,10,103.003756257438,9309.919290028949,443.6671599304387,54,103.003756257438,2
2848,28674,5.4042299,100.3072185,Medan Terengganu,Penang,Jelutong,439.0,2520000.0,78,0,11,185.59047543167256,7739.12881404879,440.77422081669107,89,185.59047543167256,3
2849,10668,5.396220207,100.3280029,Nautilus Bay,Penang,Sungai Pinang,902.0,1330000.0,55,1,8,76.95884032256197,5271.5132851427,2364.822163312678,64,76.95884032256197,3
2850,13866,5.3654034,100.3031897,"Palm Residences II, Minden Heights",Penang,Gelugor,458.0,2000000.0,16,0,2,257.3010748900291,7873.008010323581,2909.728666863348,18,257.3010748900291,3
2851,14609,5.432798,100.310776,Pangsapuri Delima,Penang,Persiaran Gurney,619.0,460000.0,50,0,10,197.89102391793182,9013.828356765616,619.366516027728,60,197.89102391793182,3
2852,15933,5.453812,100.2106574,Pangsapuri Desa Marina,Penang,Teluk Bahang,202.0,100000.0,3,0,0,395.4523203761381,19729.51642254527,10562.500468405477,3,395.4523203761381,3
2853,10905,5.407030106,100.2770004,Pangsapuri Pinang Indah (Penhill Condominium),Penang,Penang Hill,522.0,410000.0,23,0,3,669.2906072770472,11022.356825185478,2992.8452958372163,26,669.2906072770472,3
2854,16003,5.42666,100.397647,Pangsapuri Sentral,Penang,Butterworth,279.0,210000.0,23,0,5,636.9096436907952,5855.135946403029,2041.7429270853838,28,636.9096436907952,3
2855,17694,5.424948,100.385664,Pangsapuri Seri Mawar,Penang,Raja Uda,245.0,400000.0,23,0,3,328.56147686388954,5175.876272727647,1603.2412902760243,26,328.56147686388954,3
2856,16033,5.2856439,100.2558982,Pangsapuri Sri Bayan Mas,Penang,Bayan Lepas,250.0,175000.0,13,1,3,213.40317340357402,16627.906163756885,3653.1092313394147,17,213.40317340357402,3
2857,14757,5.434517,100.295154,Park Avenue,Penang,Georgetown,621.0,628000.0,31,0,6,224.84470211928007,10501.196008102546,962.5667699174243,37,224.84470211928007,3
2858,10878,5.464489937,100.2959976,Pearl View,Penang,Tanjung Bungah,550.0,870000.0,12,0,0,722.5567493761462,12634.904141162595,3543.402574417723,12,722.5567493761462,3
2859,10906,5.406489849,100.276001,Penhill Perdana,Penang,Ayer Itam,573.0,580000.0,20,0,2,621.5603478247892,11113.096364590632,3093.0652423955767,22,621.5603478247892,3
2860,17440,5.2761032,100.2701413,Permatang Damar Laut,Penang,Batu Maung,693.0,820000.0,10,1,1,480.5450492509909,16162.36711171956,4495.828068424359,12,480.5450492509909,3
2861,10949,5.33976984,100.2979965,Pesara Nipah,Penang,Sungai Nibong,429.0,300000.0,11,0,2,296.7367923126874,9400.08006956259,2703.4809787638387,13,296.7367923126874,3
2862,24016,5.3758184,100.2166925,Rena Park,Penang,Balik Pulau,572.0,800000.0,7,0,2,952.166748861045,17299.06881958378,3330.2947342375105,9,952.166748861045,3
2863,27968,5.291288,100.251178,Residensi Bukit Belah,Penang,Bayan Lepas,25.5,700000.0,13,1,3,680.1512106679213,16663.622460431205,3323.383460978531,17,680.1512106679213,3
2864,11259,5.391469955,100.3170013,Richmont Residences,Penang,Jelutong,983.0,1100000.0,56,0,5,270.05252251465726,6304.80964186108,1374.6647851168782,61,270.05252251465726,3
2865,18006,5.240433,100.492436,Rumah Murah Valdor,Penang,Valdor,71.0,100000.0,8,0,2,33.30771029979979,5230.939127136614,2486.02541949463,10,33.30771029979979,3
2866,18090,5.458902,100.206481,Rumah Pangsa Teluk Bahang,Penang,Teluk Bahang,124.0,75000.0,3,0,0,1085.942844731395,20386.2714977877,11143.975326944792,3,1085.942844731395,3
2867,29051,5.354167,100.4700693,Sentosa Residence,Penang,Bukit Mertajam,323.0,386000.0,27,1,5,385.1503322096463,1476.763882585395,407.75107161705995,33,385.1503322096463,3
2868,16270,5.4224579,100.3372979,Shorefront Residences,Penang,Georgetown,1288.0,2260000.0,40,1,7,160.21850306246364,6122.127948314962,1453.3062853682475,48,160.21850306246364,3
2869,11548,5.336750031,100.2779999,Sierra East,Penang,Relau,473.0,590000.0,16,0,4,499.44653151625727,11535.46970801492,1801.085489729262,20,499.44653151625727,3
2870,15014,5.4083762,100.2902544,Sri Mahsuri,Penang,Ayer Itam,418.0,270000.0,53,0,7,264.8248278743112,9664.16026731508,1617.4456423120007,60,264.8248278743112,3
2871,11717,5.4281703,100.3197738,Sri Pangkor,Penang,Persiaran Gurney,598.0,1290000.0,64,0,10,633.3917808898636,7926.87745118868,158.36900165433104,74,158.36900165433104,3
2872,11742,5.351976,100.301252,Sri Saujana,Penang,Sungai Dua (Island),474.0,490000.0,15,0,1,948.2018015994271,8504.853441482748,4013.0865901768634,16,948.2018015994271,3
2873,11866,5.310470104,100.2630005,Sunway Merica,Penang,Bayan Lepas,316.0,850000.0,16,1,4,269.7269438198516,14386.567935024852,830.7791305724842,21,269.7269438198516,3
2874,18098,5.423882,100.380958,Taman Aman,Penang,Raja Uda,231.0,295000.0,21,0,3,280.8241668852492,4940.315416924658,1590.5322576846213,24,280.8241668852492,2
2875,17993,5.3595057,100.4453209,Taman Bakti,Penang,Bukit Mertajam,269.0,350000.0,19,2,6,599.7654209417955,1490.6029283888163,278.0670572743648,27,278.0670572743648,3
2876,17525,5.348917,100.4418987,Taman Belimbing,Penang,Bukit Mertajam,214.0,300000.0,21,2,6,745.8357892336196,2295.737792414454,1041.5047919473702,29,745.8357892336196,3
2877,17526,5.34864,100.442771,Taman Belimbing 2,Penang,Bukit Mertajam,130.0,122000.0,21,2,6,665.1546586802233,2236.87198844964,1027.5383615781811,29,665.1546586802233,3
2878,17502,5.3493275,100.46875,Taman Berjaya Indah,Penang,Bukit Mertajam,213.0,600000.0,26,1,5,196.72621217644576,1714.3152682837,842.2357825720369,32,196.72621217644576,2
2879,28719,0.0,0.0,Taman Bertam Saujana,Penang,,216.5,453750.0,0,0,0,11148747.730357049,11166707.407256505,11152762.883457733,0,11148747.730357049,2
2880,17824,5.423108,100.383165,Taman Dahlia,Penang,Raja Uda,323.0,800000.0,23,0,3,510.34204868258047,4908.092671017852,1436.525679101279,26,510.34204868258047,3
2881,17829,5.394312,100.3168193,Taman Dato' Syed Abbas,Penang,Jelutong,251.0,170000.0,61,0,9,92.82529114564373,6395.126732646265,1385.2725719567795,70,92.82529114564373,3
